n: 12, k: 1000, t: 500, y: ((((...)))).
Entropy, Sampling, Jensen, Exact
1.0642687639221873, -1.4825673528164625, -3.1456424865460146, -1.4972617415547034
1.0074663376077408, -0.7168652557767927, -1.207671529431999, -0.7068948015819253
1.1355838628694872, -3.2980185472462327, -4.59852411821832, -3.2467342457076334
1.0991775518432947, -0.6696035965662449, -1.7397655977257014, -0.6567686113295428
0.42241668205966015, -1.4172342986762523, -2.181040494867187, -1.4491774830935902
0.9397646140766147, -0.39170207661762835, -0.9818789809561891, -0.36684168524987815
0.6109807885040294, -0.13034802364185452, -0.23655273683768038, -0.13605304010676572
1.4187558669328315, -0.3227793547450565, -0.8317576214482382, -0.3399394995176125
0.9938839623557221, -0.852275714315474, -1.2357170835873135, -0.8910917452753345
0.9168232485902057, -0.8663863098896109, -1.549322793982234, -0.8091308923807996
1.3521995931631965, -0.50275205430598, -1.9836958834310956, -0.498616244289237
1.0804367841821736, -0.30998430128302423, -0.8974290033247404, -0.3339211204130902
0.7586866266931399, -1.90801765787974, -2.816330369049162, -1.895469781921709
0.9767889013904094, -0.7481832464365289, -2.180731397133182, -0.7665283488337347
1.0678633536204203, -2.8474559339284897, -4.4740810269520725, -2.849576713939762
0.982743427569668, -1.9740650411341338, -2.9533783880219406, -1.939893115311642
1.1391456829657216, -0.20909397585340775, -0.4684368406170918, -0.19512351522377808
0.9871594100330527, -2.6492648942768575, -3.881773775920418, -2.6787929502710646
1.0293685052716819, -1.6969990238989703, -2.7220777732651955, -1.664375689254903
0.9038810817990158, -0.32373976534605026, -0.621513107820915, -0.32110753406579384
1.070989608581573, -0.3512205925236922, -0.741110991696117, -0.35070653656532036
1.2245626653650596, -0.516035403064685, -1.2364328610037432, -0.5017363476867882
1.0956518426478716, -2.004326199317351, -3.8192305854147097, -1.9706842378805927
1.08798145305764, -0.8621456277631223, -2.2383980090370326, -0.894647423379931
1.2494061175274482, -0.7488661114126444, -1.4198767198526405, -0.7911002840251933
1.1281105564569422, -0.7420296928891912, -1.472979661259523, -0.7528652720632485
0.5260361349691558, -0.20962064060848207, -0.6660323579999801, -0.23484428238713154
0.7898477178863493, -0.20813998424983585, -0.23046373352190622, -0.21416086293634745
0.806580613926892, -0.16781381242722274, -0.18505409685925744, -0.16569041438830445
1.4136348206678981, -0.8234946375684813, -2.188473155487259, -0.8253053468520462
1.0213912965028453, -0.3196796486638486, -0.5223941785310786, -0.3134925252445531
1.291315138860746, -0.5655475060390308, -2.1510306028948234, -0.5869005975569054
0.555782362394681, -0.5645204242169857, -0.7850793384966136, -0.5464576523764576
0.691507916666678, -0.2932668532449752, -0.4537041845953804, -0.3139492246729502
0.8804585105688358, -0.8517888870453462, -1.8885878207925928, -0.8489631535132174
1.272874682590862, -1.269970896543935, -3.4474318387350102, -1.4028300941455094
0.9953999044521936, -0.22325479909218848, -0.7836863218698281, -0.2237943700655627
1.4564863350913664, -0.5279943848671391, -1.9674766220176512, -0.49429351065404536
0.9697681792910183, -0.18894726148992777, -0.3852475522309182, -0.19246857384580565
1.1962587831048683, -0.3683113084966317, -1.432519125015703, -0.39998879916487246
0.7823651814686439, -0.7123104497278109, -0.9962801241259668, -0.6938978139426225
0.507772093976318, -0.4163451371863484, -0.5547908285226949, -0.41135668346802584
1.127333479069638, -1.0537657498139887, -2.772408730816721, -1.0877546801457452
0.9543927373978182, -0.4712848182199523, -0.7709654964522491, -0.4331530502309329
0.8938933012253357, -1.3829651254490019, -3.492791907737785, -1.4559588546087283
0.7844286732115965, -0.3662940857298672, -0.39772829163573853, -0.35850358748362815
0.9448828098804757, -0.38300814511999487, -0.4772397308517192, -0.3816550704692081
0.8182604045832743, -0.28900057972222565, -0.5569629707592805, -0.2818094952740596
1.3546078047083732, -1.7694617642033845, -3.4200212389465987, -1.7025053362846934
0.897978821169994, -2.148968114733696, -3.6195771128934764, -2.167583528500838
1.3196888566367375, -0.7743335201209411, -1.3806958601178732, -0.7628448880006198
1.3563554032757426, -0.6746432886277326, -2.6805214133565056, -0.6386798215907793
0.6495898492528492, -3.15556228479743, -5.156513856660819, -3.2105199059949423
1.0472418778604988, -1.0487347233258189, -2.168040384163426, -1.0666654224685792
1.1796292188543298, -0.9489285117425025, -2.0116319471982473, -0.9315114779070427
1.2625317280313295, -1.8427235160376876, -3.196966782140444, -1.9136793287872107
1.0571613826683501, -1.1523299970757217, -2.4810179487994843, -1.2164349980013818
1.077800710968669, -0.7017077040662989, -1.8285260053288972, -0.6663591060702869
1.3051733314353753, -0.9592428582441062, -2.8490908408480435, -0.9326220174854835
1.017548719109467, -3.292159674718976, -4.753489134957706, -3.298478585101886
0.933738366764344, -0.07783644765382633, -0.11583774816886598, -0.08165461246571762
0.7792759794414734, -0.28250976790022103, -0.4020447030562134, -0.26890118512033934
0.773516743565108, -0.4024628084255382, -0.7571868088838728, -0.4232759896235565
1.1446171329475434, -0.8662421419152524, -2.5981633223414407, -0.9424173008622646
0.9803667393677589, -0.20935055107530207, -0.34751202372313783, -0.20898978358202785
1.2576300538314333, -1.7654155997834169, -4.034867462774928, -1.7392449963334908
1.6762576580542672, -0.7855992769862059, -2.0381101031317423, -0.7728621510460966
1.2208603205844346, -1.9654878179198132, -4.188450726166596, -1.9528306759434915
0.7486910949879005, -1.2590389341674746, -2.290990318862585, -1.2462622257078144
1.1252420286633407, -1.0495824506659992, -1.65055722598253, -1.0510736266668095
0.6991715077574174, -1.0298735023587942, -1.3589711650488578, -1.055870958448917
1.1929791877409226, -0.7817235449645669, -2.0342075947045757, -0.7885061771959649
0.920357396494312, -0.6487229013326578, -1.6308654037030987, -0.6479231280706127
1.1641158588642262, -0.28475203145015987, -0.6954383596228808, -0.288259690532811
1.1900305221820082, -1.253912826769054, -2.4869753329646445, -1.25237474049013
0.9076817405851666, -0.9687883551851846, -1.6451651213998335, -0.9707005700274502
1.2240575475644309, -1.1556098652873188, -2.4787950765163576, -1.132031025700784
1.0753797444978308, -0.36342855932191015, -1.1101436014414503, -0.38946806979836285
1.4377883743883295, -1.811804777469486, -3.371868943364004, -1.8385617228905244
1.0054054846820006, -0.731204480275279, -1.9723856543147957, -0.7502062656390044
1.3839558006253876, -1.5938275331631302, -3.98300163047694, -1.5891127821550166
1.1715261466621614, -0.5730892065553926, -1.4795890215648613, -0.5602510425349804
0.7935781772907966, -1.1050875197928398, -1.553460666847835, -1.115581802480911
1.370719506327781, -0.6616731618316845, -1.9360525814365996, -0.6870328299657263
1.0556450342500845, -1.160077376623638, -2.6749744493873924, -1.1751409786756737
0.8325807712570031, -0.8494779782323166, -2.1914708589788994, -0.8696799853880234
1.011861280564183, -0.48001062946254386, -1.0803264058898019, -0.5154569343230656
0.9318516384072666, -0.33261238354817035, -0.4857686952163934, -0.32129989514783786
1.219387207931164, -0.3975610697937664, -1.240711898028844, -0.41585234302048707
1.2066557696440856, -0.5376513855569065, -1.6134472464370742, -0.5271677009095338
0.5802494283786602, -1.0986010555401444, -1.703226788053505, -1.067046449605004
1.1796204793863312, -0.6727908401349559, -1.2523433876772787, -0.6467246707431595
1.369128522102103, -1.5093327285205014, -3.2812235070296545, -1.5197896622178397
1.5909055611375995, -2.070718514611479, -3.4236143348367865, -2.0634514670796364
0.7988319219460867, -1.2894189256429671, -2.840627049469727, -1.2583723683945718
1.3660606331843208, -0.9948789651002735, -3.1638404286197215, -1.031102494995601
0.8312747389124554, -0.22076385863125325, -0.3762222170529419, -0.23377392031866798
0.4336854734645783, -1.1997494950592518, -1.7060615017528162, -1.2028604454764882
1.169808349939753, -0.7961971832579002, -1.86100340891079, -0.8256055842168746
0.9133581432616191, -0.540347958968021, -1.2344791018984491, -0.534896336084853
0.84712683866488, -0.3187323989868164, -0.3223121907181183, -0.31904099706180045
1.2268735746998316, -0.42910032186284663, -1.2940168929128342, -0.47556089332042123
0.9537622284217513, -1.9196058191834018, -3.6183893164815224, -1.8900753901121372
1.1464293195691617, -1.2252215757630764, -2.3913825188184483, -1.2342017790043223
1.0875294488058742, -0.992629415157251, -1.6662569357924701, -1.0351033402458758
1.1148544258265174, -0.8175726669146679, -1.5447358379851213, -0.8322401136962025
0.9182869459620857, -0.5783302066535689, -1.454294758325861, -0.568578591363637
0.8486469043154073, -0.3810185009110719, -0.8439575290828272, -0.4008275207847841
0.8811333459940605, -0.7238880709931255, -1.2371720778117554, -0.7406241803201763
1.2093378242191597, -2.3405688178613784, -4.405477814259671, -2.3617276796052793
1.290293317863665, -2.002854723319411, -2.7799998279197644, -1.9910755490561847
1.224753328706813, -1.5322503189407288, -3.189331977341258, -1.556313014318405
1.112752808004011, -0.6839921970847063, -1.7371294995106703, -0.7082621396240212
0.691981704720563, -0.4866892444938421, -0.9534753363819674, -0.5032883118641338
0.7322397559581334, -3.696880765199661, -4.552762741127216, -3.773107862427978
1.3593612956607324, -1.4316978516504169, -2.183029570127886, -1.458277074339881
0.8058118482315729, -0.39834843269037085, -0.5973696657647427, -0.3901020137595781
1.3497090848031308, -0.5556883345297537, -1.4046260686573058, -0.5786231793127192
1.0433819382651786, -0.48615918863005936, -0.9891264139619779, -0.5031943242138895
1.3436540688694623, -0.5728680150173604, -2.334654837800744, -0.6083845164215773
1.1793210022458436, -0.6570223903413862, -1.349344075579826, -0.6700210991312754
1.1983010892231862, -0.5145788636901416, -1.47635025318726, -0.4779030849137941
1.3618485126064932, -0.6284822786557488, -1.3662450874154544, -0.6223932024364475
0.8503474055662349, -0.9318836360536515, -2.0052049731320083, -0.8968149483639571
1.1239230226414472, -0.32327952931635084, -0.7682322638620301, -0.31182995997658175
0.9145778028628401, -0.24660589750017972, -0.6402223234276196, -0.24410977957418978
1.27125733029035, -0.941335299147293, -2.2238911451247443, -0.9796359490774676
1.3319082868296477, -0.8466188369821757, -2.72465282199868, -0.8894652682406685
0.9563144866051414, -0.18208989078830928, -0.46205469012450906, -0.18807746214247387
0.9829145420277717, -0.2722940891236067, -0.5884198138847129, -0.24792104635129789
1.27365510980615, -0.5260826507704333, -1.6324516879155118, -0.4839969801113689
1.3780285410747664, -0.7640672689881176, -1.823158622965061, -0.7590837272263625
1.1149703719747952, -2.892250926218927, -4.540151166774975, -2.8910365204203052
1.5822875323315506, -0.3870679936259985, -1.3520052546359238, -0.3892620646954005
1.3962578145890046, -0.6841223336956463, -2.755565921127881, -0.7134662374723763
0.9052787686536666, -0.11925980401132255, -0.25070877031389555, -0.12581840548804854
0.5180658258168782, -0.812477540999651, -1.1878872152936288, -0.814936404840372
1.122485514830384, -1.0534739126749337, -1.7684570211315924, -1.0636645899606976
0.8190128915893338, -0.04393411578796804, -0.04869198332362482, -0.044856848589846066
0.8989307428192942, -0.25588515209220347, -0.3769921119554067, -0.25834678214274365
0.9252679855200445, -0.6675017101271078, -1.1129755884150405, -0.67564162065882
1.2459551763716916, -0.711753928925842, -2.0265193606300143, -0.7357588576789132
0.9408102578410197, -1.0450867528021335, -2.5347785265193505, -1.0653863675720168
0.8869383049545164, -0.526824492815882, -1.2067879449089256, -0.5054956928674054
1.2421530530247409, -1.0722338249799797, -2.352306616112596, -1.0249462309975188
1.0213799938017474, -1.0864528714120387, -1.7886877247958066, -1.0702661834944203
1.124099665961727, -2.018437821418047, -3.663283147273991, -2.0289617666196302
1.0402945911514516, -0.4437901673484594, -1.6518167997718385, -0.48449452944188465
1.29582848688555, -1.6528705059476196, -3.1484354004895017, -1.59332693262615
0.9657550395330492, -0.07485000966582447, -0.08102445597674146, -0.07224877186220008
0.9303235884772489, -0.1807796509200707, -0.1983938435688068, -0.17602447503628793
1.0839732885807125, -0.5726046690698713, -1.4968986233750428, -0.5530261482049835
1.4450263069994227, -1.4996180370524526, -2.9603962242064155, -1.437018984020467
0.8310977593256433, -0.27213833005260674, -0.427334893734161, -0.27373522868611594
1.4510700666623935, -0.8183135082870722, -1.9433331581991127, -0.8465938729525146
1.2181251650592813, -1.331271209012717, -2.649701402468748, -1.2867283900728153
0.8593097173770873, -0.25638251557201147, -0.42847648002951927, -0.2562373988719048
1.1049841238815248, -0.8252065657228231, -1.5362582621219085, -0.824207221940347
1.411523686763606, -0.5187016385262833, -1.588239933002828, -0.5085186969189961
0.6946284790963739, -0.2528795264288783, -0.27878067699278797, -0.252394667860857
1.4609135574419918, -0.3617351660327986, -0.5916092141811234, -0.3524343950484002
0.7823086268325501, -0.4027905343286693, -0.5825437856629762, -0.4048019950044595
1.0307651991719713, -0.4255846786890179, -1.2796796195752294, -0.4217845613049882
1.1491940245281786, -0.5504819082440808, -1.628758458449016, -0.5353147634881396
1.3190301540178355, -0.750553407792002, -2.0026902146764876, -0.8101038311291603
1.3427078400692118, -0.2929366113711149, -0.7306449054444536, -0.28707672757502495
0.8492362540725099, -0.06525547309964895, -0.07550120994508591, -0.06673801809363375
0.6281016108248875, -0.45914371551573274, -1.0290400930171102, -0.48846517466926037
1.1259502995506556, -0.3428652914375998, -0.4976066729900944, -0.3297879524140648
0.9565604689021334, -0.8213492308277637, -2.4524077869656535, -0.7845870270881556
0.6309009785877908, -1.3258128645420075, -1.77979605818961, -1.349913342669225
1.3260731712903395, -1.41016961538326, -2.5934678133367663, -1.3440153095530294
1.2633318695663014, -1.2636436942279106, -3.1405670969565085, -1.2684314136899018
0.9495391387288288, -0.6356058863587678, -1.9876862109378026, -0.5925818861757973
0.7997103167042976, -0.2692581051781308, -0.4770131686420703, -0.2696509345394982
0.9117839563270572, -1.584974886723794, -2.6969820350890825, -1.615991909002911
0.9586858677337192, -1.558340570062399, -2.596798048681699, -1.5498764871270172
0.7656687123277296, -1.063800406217575, -2.4797268430060173, -1.0484529995062353
1.1791730011753205, -0.4364210364604369, -0.9825158831966253, -0.41239328777313106
1.346303921497683, -0.36536154241487384, -0.6483864661591479, -0.3730627349610622
0.7074943804314607, -0.9460093826949596, -1.076727166462528, -0.9575432612292732
1.2346445860663406, -1.6198903042301536, -3.694277628939912, -1.5485731443849788
1.0623172121793838, -1.56032973555848, -4.32394265586533, -1.5689687595057307
1.061988827844574, -0.5789354697521776, -1.512058866768925, -0.5866413094909452
0.9436936601433059, -1.1038436660282314, -2.773286221159792, -1.1329523416419969
0.7618513665225032, -1.242693097293377, -1.5611624299880527, -1.2591670384239153
0.8174455710260462, -0.7397179480968044, -1.5942593229840785, -0.7600045224541401
0.9233155514696599, -2.226237522119656, -3.5396644693411066, -2.2088494051591194
0.928581622966034, -0.4142995078712702, -1.27199480677331, -0.4297455185865899
0.9880247783001895, -1.7800826024506242, -2.9930874367388185, -1.772582941008029
0.9231020099388412, -0.8221511325538159, -1.8135279335340442, -0.7988492460515495
0.9920145219114063, -0.2687526590693742, -0.3918617873385801, -0.28167934441025166
0.7333311732235027, -0.6914517319239676, -0.8488333557383592, -0.6847007808427527
1.2612885560599096, -2.2541430120542647, -4.240955141819747, -2.2277614030581288
0.8599669542046813, -2.46032566934824, -4.02102067409911, -2.420414720303363
0.9977012220304226, -0.45095944885350764, -1.0287575767510666, -0.44969709675255704
0.590574530970393, -1.4574107636809348, -1.8679326234281795, -1.4647766498187191
1.3535439090662302, -1.1291840561209248, -2.3406444314234798, -1.103904794502115
0.9224007777975474, -0.3558327151760459, -0.8433150469329961, -0.3323066815728757
1.5743790108297537, -1.089843719352968, -2.64296813337967, -1.08668404427658
0.49522799916883264, -0.5201160442382097, -0.6039321055176263, -0.5176919802675019
0.45954738864788275, -0.057370390127412976, -0.059661858168275586, -0.058124188256181035
1.094931844415093, -0.9849021306708455, -2.012931396329472, -0.971019174610944
0.9379520801359109, -0.08223798173666, -0.126616947078808, -0.08721750961364588
1.5674328272557239, -0.5462906375383026, -2.1415789282783515, -0.5452538432736627
1.05860403250684, -0.07503453789371997, -0.10754599839716422, -0.07591207636244511
1.1481409414968269, -0.5340470683118328, -1.8400302702132174, -0.5281161275916594
1.011874167998872, -2.636312323242426, -3.5137347865494513, -2.5089723838123805
0.681171295653915, -1.7164044093340636, -2.161068440532262, -1.7043333929536928
0.9386775270397997, -0.8537079542791471, -1.760823193537121, -0.8856193580330782
1.2720148417685688, -1.852117154398933, -2.7419849171429314, -1.8205530049984997
1.303161872846498, -1.051855020441115, -2.541197267178863, -1.0775169021344162
1.2862052133584794, -0.5215225900397636, -1.5909631246821574, -0.5156060245896578
1.0242019830939666, -0.6724342465866358, -1.409463579322646, -0.6566349454555789
0.9472081801264132, -1.0523558969739824, -3.412369555782988, -1.0517828348123148
0.32116183019409905, -0.3159226818755269, -0.3392548879944741, -0.32227355524057055
0.7969729710578759, -2.5504428814947606, -3.617976140500285, -2.5137792411313065
0.8103339754219431, -0.4205470302780159, -1.948520387146313, -0.41033847676041446
0.946362954205606, -2.6744119288921357, -4.177611006648457, -2.61941328741036
1.240867739432425, -1.7949608574397862, -3.1118803811898554, -1.7202068909378756
0.8685008867598596, -1.1800855774413794, -2.7965272516021207, -1.1441463187919947
0.5643376897030338, -2.761392394095659, -3.6924763148420796, -2.8331507729691596
0.9953833886323042, -1.0723025560518726, -2.049148492988109, -1.116472174824782
0.9342847783213595, -0.592256803303957, -1.0760440504479005, -0.6008267524587789
1.373071143598947, -0.5048848913330585, -1.6073026996890778, -0.5163789299639966
1.0462153319271759, -0.6597301638277713, -1.808852377936091, -0.6767492232714148
0.4220368079440096, -0.5739238870190456, -0.766706902533294, -0.5562262078952885
0.9416433966136968, -0.42487042641825973, -0.6501421087098973, -0.445578919090218
1.2758342513009238, -0.9403427113117651, -2.454490442696731, -0.8778615178779208
1.47652476486278, -0.6194484915048816, -2.583296132029866, -0.6293702148801562
0.9306299950325788, -1.5664880253523588, -2.138488416239216, -1.5664869829812926
1.1694518119550688, -0.523049300441984, -1.920544255592081, -0.5044656718559835
1.3008052003729385, -2.0261036203727127, -4.031839116469922, -2.106729778788254
1.0464007368447665, -0.4194420559532009, -1.2464386828188, -0.4433785929952984
1.0820459179098185, -0.6295230801478028, -0.8918450747089731, -0.6191721777699984
0.8801806917856417, -0.3456496651112102, -0.6074675473913647, -0.3680153950165369
0.7259879914429407, -1.3681133408993482, -2.41224689107611, -1.3796244280193517
0.7802706209626664, -1.5286737235058099, -2.9321303126472604, -1.495871683241484
1.0974998767015793, -1.2052027091216295, -1.9950127413553764, -1.1987269503880356
1.1915692867895122, -0.3078805072810501, -0.6677915316164724, -0.2919459255615663
1.3950150265498682, -1.492347087213304, -3.488956050257932, -1.4935989741794757
0.9970878903175132, -0.6632834769487381, -1.264422850824653, -0.6537242848195383
1.2536437227840462, -0.4918689519078471, -2.453489376869106, -0.46710233117663724
1.2386775634879124, -1.033587708171457, -2.0269807672611324, -1.0210117318001162
1.1753478743666081, -1.711566617667675, -3.3441940162033945, -1.6685394257745318
1.2386014210410687, -0.5561495737605728, -1.3149174448261525, -0.5365475700491638
0.9400510516943174, -1.5630548798581585, -3.941378480669348, -1.5503309386829403
1.1118425939043397, -2.1891791159436105, -3.47209047905769, -2.074978986251978
1.0460904203113255, -0.3449915727530606, -1.0474097857581777, -0.3535782062658525
0.9969454461063384, -1.3080192869380116, -2.032479486135997, -1.3377181487442593
1.2724437982708041, -2.3575979364952073, -4.229275661939031, -2.383682240210787
1.158798750434722, -1.2329388575106859, -2.0309637796276796, -1.24429814060604
1.0887982903033526, -1.5760352329919114, -3.3408775331133653, -1.609008104391528
1.2536645230134194, -0.9697040893812664, -2.639026448003487, -0.9688010175957522
1.174126329197656, -0.5020975630381145, -0.8680097058733429, -0.5099866908272719
1.2087329016425188, -1.330507979406044, -2.645689850905313, -1.3479480286243095
1.2814186190969745, -0.41458475699461994, -0.8322265064009206, -0.41524193707825574
1.2763428297049673, -0.3801768353302032, -1.0816898395358063, -0.37549943847289
1.6683819232665933, -1.4913503899853677, -3.196399891070767, -1.5104903268395258
1.2864700800430888, -0.9951811897261068, -1.9427920833935741, -0.9891728096862532
0.9495994653428456, -0.14257466281205416, -0.29673241536453004, -0.14349179103288445
0.6733312469163318, -0.08422452665865421, -0.1245576318971064, -0.08033827666649745
0.7681922491304778, -0.6096071368027478, -1.0818173287528137, -0.6095274379538832
0.9016467640891567, -1.4078756147986278, -2.276688292582021, -1.3659807505318518
1.152370896345189, -0.6945193454800174, -1.5664534293368637, -0.6849749569166147
1.0422781080921026, -0.6245743299014866, -0.9721965873517254, -0.6173717310570359
1.4303281065928253, -1.8945214762408287, -3.797618663945089, -1.850177668712453
1.2198085457591628, -0.18614946955582126, -0.2382906411569471, -0.1909242477640019
0.7711768660790658, -1.0699443225190044, -2.749989416788624, -1.0008245501436122
0.9645070400232573, -0.17007845547934994, -0.19773554516254602, -0.17408731286444484
1.1910417382673468, -0.6809513794071972, -1.7610220793998692, -0.6410777513182969
0.4608845183897989, -1.4009477528184653, -2.1661862417379973, -1.3578930338718647
0.9419199264931792, -0.04866294428426772, -0.06402593915855492, -0.05325531398511466
1.4635676503884125, -1.2044568942179903, -3.3880381184064006, -1.2828358551428727
0.936355926261065, -0.5501951643656939, -1.26752455278986, -0.5341019174564361
1.0040676282693868, -0.30426019474165517, -0.46543889678453404, -0.31259586738961187
1.1961999093204967, -1.1832654579849913, -2.175605981371005, -1.1791967014684537
1.2630694320657352, -0.5989531191084534, -1.9200960261972344, -0.5998346793656524
1.5845110451470712, -1.2829267331506125, -2.460938646884652, -1.2266720170423695
0.8188807032437779, -1.2874159398651681, -2.4587850510420655, -1.2978494035371553
0.5932583947103367, -0.10233806427381932, -0.1428845917179982, -0.09954673184184848
1.529050502343345, -0.5001086620553397, -1.4605547351778798, -0.5367019807871957
1.0368988420358134, -3.8752948800325395, -5.232732336554169, -3.815152657672791
0.8559810023515881, -0.41853544291108846, -1.1098826425127912, -0.42768887695459085
0.9423067650856634, -0.5285536698438227, -1.60025537126202, -0.552466454544682
0.8989694625902918, -0.14383202631026507, -0.3879056347318213, -0.1391502045698948
0.7425638471426543, -0.17999335719877854, -0.38589195390766706, -0.17546144723386747
1.4246302894461371, -0.6529475590772926, -2.3763276938446953, -0.6304398206481078
0.9981782743587204, -0.7241194816157221, -2.1454575237290707, -0.6832770111118276
0.9203401398790338, -1.66728776432015, -3.130237256664811, -1.731863695508897
1.1028548636182978, -2.166534740350209, -3.8011821831647636, -2.1625931399702125
1.2003938680537327, -2.4396436792016027, -3.474870773675426, -2.4371402203563752
1.2081857031715872, -0.5856691722613759, -1.449227192783071, -0.6054298673972924
1.1361669721512877, -0.6632970528998412, -0.8658891035812789, -0.6483432214546899
0.5553358434662989, -0.6066198048889637, -0.853147494397404, -0.5924556253714801
0.9707354328786111, -1.5215925297774375, -2.8886321561037946, -1.4749152317783498
0.8830790014616519, -1.6521031601801515, -3.073175953049695, -1.6109048558318553
1.486979637172762, -1.2456745264772326, -2.398025589393054, -1.2536411120161746
1.0614136532057756, -0.7917221369277686, -2.320562800747281, -0.7655666886699695
1.4667486198386903, -0.6547588883033022, -1.3764383235011777, -0.6495057977278661
1.231873369186547, -1.8434821117212996, -2.5032190257376743, -1.8265638664015695
0.8750067412293893, -1.4527753638513385, -2.128704021643649, -1.4674320002263224
0.9289967856793698, -0.3248269934388809, -0.6773364945534434, -0.34247874878001744
1.0650529183450483, -0.5468695753253996, -0.8500258417682263, -0.541609983707534
1.07833594371351, -1.1746360273379832, -2.436656420731278, -1.2267661530221332
0.4000252696338459, -0.3867936552166939, -0.6839745526358085, -0.37847913163027036
0.9980576593280758, -0.11316737780673429, -0.1481386784076284, -0.11830969574541274
0.9563124107070256, -0.07063319613877683, -0.07581107828728789, -0.07209464588076277
1.2271120928928232, -0.2101389298401773, -0.5231961163454714, -0.23248518618374048
1.1118648162707854, -0.36282291883789003, -0.9810832890966152, -0.3669128752185835
0.9682688576385309, -0.6125052180457861, -0.9945391312562676, -0.6251340940147219
0.9641345401977092, -0.5246536701885052, -1.6335177040481603, -0.5314923472266855
1.133043319556277, -2.513119072498288, -4.310603158966377, -2.546918422102894
1.5151394823663598, -0.6335153571590781, -2.357715306094353, -0.640096048409049
1.1721230031052916, -0.8336586937559769, -2.554423742861596, -0.8682730971976679
1.3043993615855538, -0.1418377068261616, -0.24579404010462752, -0.14706017635443747
1.1597963783777194, -1.0216675261836499, -1.7888066166481074, -1.0131866258790405
0.9530548236823027, -0.7257090374960098, -1.887070209174846, -0.7345409735759847
1.2717046012147124, -1.522809196734801, -2.8995812533404814, -1.4857543168190162
0.6287319857674314, -0.03492503548786044, -0.035333396284032134, -0.03527201700739771
0.7882949487203017, -4.113501061528921, -5.0867996866107985, -4.050236808750045
1.1565947425147232, -1.3770913232653401, -3.6376420700415655, -1.4099023869427112
1.0759739590417325, -0.35409178537875413, -0.5897810160635275, -0.35224878016273253
1.3585707991156966, -1.4432332039028406, -2.6544659414657383, -1.4318821898309568
0.918508495212103, -1.1708808971196414, -2.058848290205464, -1.1370953735360596
1.3464836158988214, -0.7196953381760978, -2.165411549721608, -0.7292400011846455
0.7372432382633155, -0.1631359909037128, -0.3154271382753471, -0.1633989921020614
1.3199506841429067, -0.19659524999000133, -0.46684110787403027, -0.20853898710363347
