n: 6, k: 1000, t: 700
Entropy, Sampling, Jensen, Exact
1.1398373024633959, -0.0003239790719780553, -0.0003280351223221238, -0.00032777889517673616
1.4671241649463802, -9.479464108690062e-05, -0.00010487321606882715, -0.00010482578849480348
1.680835595869704, -0.0002471866335981159, -0.0002714059331974674, -0.0002710469133771905
1.3387198904048623, -0.0004480247506033789, -0.0004412885899920358, -0.00044088690529115354
1.4196973224061133, -0.0006292458348234334, -0.0006366855619000598, -0.0006363579526754655
1.6514455982014657, -0.0004194511799522945, -0.000417526663705047, -0.00041716183384090733
1.290041518183568, -0.0003505841960231681, -0.00034692011421507687, -0.00034665113339257185
1.6189462438006286, -0.0001341143274547978, -0.0001506018701593008, -0.00015045022668394115
1.3682219529727373, -9.386610132782738e-05, -9.792733070766111e-05, -9.78965698096076e-05
1.694538574598572, -0.0004926189342158115, -0.0004691578343346627, -0.0004685820231082752
1.4102846121827992, -0.00017921758143154954, -0.0002014261548842811, -0.0002012410190796473
1.587607440612789, -0.0005370932759869269, -0.0005292883416265204, -0.0005288633648687601
1.6199317543343508, -0.00038707590159168235, -0.00040426785214213364, -0.0004035503808536339
1.5361964945000042, -0.00018296016154997362, -0.00015170020682428947, -0.00015158015926032366
1.2914506252046454, -0.00012277840361262703, -9.710953259480735e-05, -9.700683258122567e-05
1.6779390559560587, -9.738873461891604e-05, -0.00010741737777735797, -0.00010736107991753544
1.4921993074693374, -0.0002872870870340923, -0.0002991617085477745, -0.0002987595637379757
1.298204195448026, -6.0559219902494354e-05, -6.56342583115383e-05, -6.559487345753327e-05
1.4561707345278758, -0.0002849884684600306, -0.00029458844830192133, -0.0002942675404650594
1.4832259548194908, -0.00023143788894592327, -0.00022628173961471775, -0.00022618424941032577
1.2670760478101835, -0.00010449158370282089, -9.810783008262525e-05, -9.808742884497468e-05
1.6898444380357338, -0.00014061209118237564, -0.0001491990869617628, -0.00014909139429420534
1.6806357246932848, -0.00012417685210669349, -0.00012686208842675663, -0.0001267552062151101
1.4115876561539678, -0.0003029449980511896, -0.00029263589165009205, -0.00029242622265036297
1.4863270068514804, -0.00046032520518011767, -0.00048186277302807325, -0.0004811590835406055
1.6371550582346028, -0.0003234661637924177, -0.00030188590363327514, -0.00030140753227871824
1.7165810140911593, -0.0002064942679752704, -0.00019895749790659514, -0.00019882396405730704
1.7087878051277405, -0.00016152578465688052, -0.0001324298706722672, -0.0001323066317827057
1.539221100946133, -0.00021823757453417314, -0.00020775087560942718, -0.00020754939139992445
1.5267033731396502, -0.00031793183737853194, -0.0003336125980331754, -0.00033298348893099765
1.4364761816364673, -8.097901577815484e-05, -8.308598930213492e-05, -8.305919120514344e-05
1.321894802230149, -0.0003202620160826546, -0.0004015309341142772, -0.00040083749331407863
1.423749508327661, -0.00021971291574843387, -0.00021448379292576155, -0.0002143173146085068
1.28116977713911, -3.962669668626877e-05, -4.273412848545399e-05, -4.272258232141201e-05
1.7211112197316993, -0.0002983111386219448, -0.0002672946640102496, -0.0002669796231834492
1.6318512914637433, -0.0004556548649870483, -0.0004660359723456401, -0.0004656324926021629
1.6190619520043545, -0.0004174510209267428, -0.00045636715291200516, -0.00045562382071937945
1.636656515397613, -0.00019381430121201816, -0.00017560367817732634, -0.00017546917929967798
1.2867987120957027, -6.783801573503264e-05, -6.369034070873615e-05, -6.367860748561285e-05
1.6278197368346736, -0.00043591377450314474, -0.00047264353636269956, -0.0004722918964400242
1.716816627662598, -0.00010697051038362467, -0.00010835508945100441, -0.00010829315458946791
1.6174343397735618, -0.00036349649954167375, -0.0003566680888180183, -0.0003561500947682864
1.591529951770786, -0.00017988332023375148, -0.00016124266312367145, -0.00016115431643948453
1.484467477185776, -0.0002679417958106192, -0.00028826751765691097, -0.00028778422467882705
1.5780839935070032, -0.00018037642264785342, -0.00016512101757084298, -0.00016499573770161526
1.676509853446998, -0.00014356051080352983, -0.00014264305848012027, -0.00014254563137686897
1.5729405710093716, -0.00022734503057649218, -0.00023054412987583432, -0.00023021861824703115
1.4440693970534901, -0.0008581006609965034, -0.0008143383435823387, -0.0008131610068577481
1.600681415774553, -0.00029899971690242695, -0.00030729796242111985, -0.0003068734241402284
1.459304375718929, -0.00013746467714545395, -0.00014933562738748553, -0.00014923309586864993
1.499014421142185, -0.0002354277853818252, -0.0002166670326387657, -0.0002164380561509292
1.6462629765248185, -0.00032175870875282895, -0.00026192602842698635, -0.0002615112457542472
1.7713260891875204, -0.00021435837982964115, -0.00025409320714446423, -0.00025380245853204796
1.736581869790185, -0.0002334425309962917, -0.00024240119722558441, -0.0002422367933545658
1.6418565189534018, -0.0002759182243425158, -0.0002764087169498851, -0.00027615261949861066
1.5369856098665242, -0.0002245767622243519, -0.000227247687354762, -0.00022699857323848076
1.658727517137775, -0.0002029127656477813, -0.00021314016683531055, -0.00021296433640830494
1.3864228241293348, -0.00020619974376667182, -0.00021372424353888151, -0.0002135365310654862
1.6109786015926248, -0.0002387490694872813, -0.00023267058202537067, -0.00023251389208520174
1.7766341263639929, -0.00021309935060060325, -0.0002089538853516843, -0.0002086903963360119
1.6188037978073544, -0.00022568678431702683, -0.00027008748623663696, -0.0002697967867039755
1.6822705657798291, -0.0004981094411868361, -0.00042625553712226057, -0.0004254195338783114
1.6147747113793545, -0.00017027870490702685, -0.00017084189119211365, -0.00017070829935828487
1.586642858134228, -0.0005057964858987926, -0.00047177102097073216, -0.0004714130659680305
1.7403801439477833, -0.00035359252223492405, -0.0003523946111788798, -0.00035176691007873513
1.7767339579646684, -0.00026965287096021806, -0.00027906119761978863, -0.00027867941676173655
1.6925010529799698, -0.00018974240423804767, -0.0001878326736507721, -0.00018767734354761234
1.7326959087169926, -0.0003156521322888696, -0.00031074085912634835, -0.00031040729873512215
1.4304928545050384, -0.00038472220314352055, -0.00042634726695404875, -0.0004257533943004018
1.6415547102791368, -0.0007732721799783982, -0.0007651564526560857, -0.0007628298215498603
1.5179835321924067, -0.0003058165278070493, -0.00032839271059276686, -0.00032781726933632564
1.6173168576992818, -0.0002378066300479403, -0.00024274253479833366, -0.0002425656355077316
1.719672454512868, -0.00025204174655292836, -0.0002679996844132895, -0.0002677134747370715
1.6995795964280382, -0.00024825791047341074, -0.0002676326876797058, -0.0002673481564713932
1.5871341471364635, -0.00016167253229101524, -0.00016402472747741785, -0.00016395083089084858
1.699714531928857, -0.0005680206647647998, -0.0005885068186417223, -0.0005871325911611288
1.6928866103703035, -7.077254898638204e-05, -6.789204027174185e-05, -6.786115615603575e-05
1.7614604941265959, -0.0002899725647438901, -0.00030543627419406233, -0.0003051322378634347
1.7413018799331847, -0.00014590383418533305, -0.00015606441384525006, -0.00015587733151279135
1.6087912938257214, -0.00032594899218738873, -0.0003507589623851562, -0.0003504062431248915
1.6261913257069953, -0.00022338997201944548, -0.0002352548966229683, -0.00023505216941714793
1.7692965189853467, -0.0002771327052650213, -0.000252085319346763, -0.00025186349936391834
1.6457317375929292, -0.0002483262913591889, -0.00023722124177691834, -0.00023702927252123717
1.767585521106865, -0.00019407432073052634, -0.00020537971570568027, -0.00020517234355753414
1.5971955862041882, -0.00025281849736707486, -0.00024112514128997516, -0.0002407317952458928
1.460218810269219, -0.0001968109820972187, -0.00023725779523442851, -0.00023676032510324947
1.428266572629197, -0.00016157361896866867, -0.00015748430084681526, -0.00015737653182621987
1.6296067719965885, -0.00024087589725599158, -0.000239941824452354, -0.00023974614621248967
1.6098287669494846, -0.00031152463553724504, -0.0003192095752921858, -0.0003189785928281377
1.577797169399548, -0.0006387864073084759, -0.0006101362880367441, -0.000609041917087964
1.563073020652057, -0.0002370437496446812, -0.00020742862966550518, -0.00020724772531414753
1.6246039524470985, -0.0001718332641102704, -0.0001684201990170156, -0.00016832955952773807
1.4398937016654472, -0.00022400877136347896, -0.00023201131657046937, -0.00023186248671478645
1.794939360325212, -0.00026146476722888577, -0.00027629096323556537, -0.0002761051916605702
1.5446716362713315, -0.00024216325762785874, -0.0002426277236494811, -0.00024239388922772448
1.6655936734269965, -0.00014015416423343854, -0.00012607444876695104, -0.00012596149710898812
1.4216751206558123, -0.00014871768055670082, -0.00014095249326578292, -0.00014089481744278872
1.5419562000997213, -0.0002141937473770506, -0.00022605644761510002, -0.00022590798406818666
1.555808234978576, -0.000257071161631616, -0.00027085474143069907, -0.00027060989946194514
1.7426035836994596, -0.00036897801845399403, -0.00042679611855126447, -0.00042629683432278973
1.6933159292290323, -0.00017287452610793792, -0.00018978578998188193, -0.00018960091557398474
1.544112441245488, -0.00047646044415696896, -0.0004794769302897124, -0.0004791111213441518
1.7283160812108507, -0.0004303352458136274, -0.00043803945554019035, -0.00043751611835679934
1.7829305716545563, -0.0002412154132834191, -0.00020867442607742044, -0.00020853499142158618
1.5995750228185441, -0.0003940758628395091, -0.0003978017022365393, -0.0003971664133210114
1.7537992587756805, -0.00035130483329334484, -0.00038232493262193445, -0.000381793041110092
1.4905831144443662, -0.00021971386767098849, -0.0001986102908519938, -0.0001983325053732062
1.6027076643935072, -0.00011120067108272347, -0.00012945493392700185, -0.0001293738193581313
1.4564805400175385, -0.00013458997318589386, -0.00012243518184689304, -0.00012236250283394754
1.7252477752842352, -0.00020689525960728222, -0.00021974063478366195, -0.00021947175434894092
1.679491218623497, -0.0003948675491301155, -0.0003937535385406143, -0.0003934486467993473
1.5459495677078365, -0.0002219982753576515, -0.00023723553082650772, -0.00023696605811775979
1.712766521199369, -0.00030754700041321127, -0.00031365392759416267, -0.0003132356218786184
1.775039087762517, -0.00023406870650971505, -0.0002466705073628649, -0.0002462932188574846
1.7017570000466786, -0.0002517862506555873, -0.00024267649823209918, -0.00024247442922863962
1.7488141698829427, -0.00023748359489576817, -0.00021945323590298377, -0.00021931761883386324
1.7194780450405511, -0.00019046121925556813, -0.00019981820444571775, -0.00019958652785362932
1.7891938177409699, -0.00021997492793611996, -0.0002377391985346751, -0.0002375191685987709
1.7583395634981729, -0.0001898796640870478, -0.00017701309536787452, -0.00017679734280681705
1.4620127296230188, -0.0001735781994328712, -0.0001987853900143593, -0.00019852256144832703
1.71185266637557, -0.00015582724138398706, -0.00013700200123564418, -0.00013688158067280316
1.770319988993866, -0.00024896682382397935, -0.00025879639794526137, -0.0002584546498412664
1.618847902106295, -0.00013268589613831615, -0.00014048989666822666, -0.00014039818437584607
1.6233764244243314, -0.00021893738568536043, -0.0001970806364965684, -0.00019689999097049625
1.5456609378324628, -0.00013911284260296943, -0.00012896077959104015, -0.0001288535270624265
1.7854494360777247, -0.0002289822201727719, -0.0002521601259841444, -0.0002518900421455982
1.7854755624166747, -0.00019094566097186937, -0.00022295252312454027, -0.00022267322793124373
1.8340429005940513, -0.00027818918966105447, -0.00022889571397525274, -0.00022861854000948582
1.6982068910248131, -0.0003773859536430693, -0.00043387644986180013, -0.00043329102269008124
1.5024994092806676, -0.00030188154413913755, -0.00029198357028225377, -0.00029179788629058053
1.6432855448353934, -0.00011268515199293097, -0.000125600171641942, -0.0001254404863484131
1.5709630016081546, -0.00019303827977265348, -0.0001763937691878086, -0.00017628201286684785
1.6730064839718193, -0.0002517677095801753, -0.0002011471948134824, -0.00020085611705801136
1.7892010536739662, -0.00041818669027719594, -0.00041583262384580806, -0.00041529321034580453
1.6714787457194331, -0.00029244796245244455, -0.0002666429467279945, -0.0002661821789470383
1.4704136815555542, -0.00011214718313922942, -0.0001150007036496716, -0.00011489174702574073
1.795766148425207, -0.0001707110111437337, -0.00017593816053892015, -0.00017579574863262382
1.7833204185155151, -0.00019586978770885617, -0.00018650057960591026, -0.00018633582584424229
1.6426120994546594, -0.00031748434721517635, -0.00036103820572087094, -0.00036056363976031845
1.6950627964864537, -0.0004018694162204504, -0.00041750516149682945, -0.00041721986151262153
1.613058505638243, -0.00017146695256811212, -0.00018580019095702037, -0.00018565574639183
1.7581006398519854, -0.00031390033727614607, -0.0003187469394831919, -0.00031842061623889366
1.6742310695673204, -0.00023238769385166002, -0.0002211760316791413, -0.0002208863667250695
1.7569623647217103, -0.0004225511895855912, -0.0004494514167644023, -0.0004486466483742289
1.7272688690749483, -0.00043865117889065487, -0.0004322416229128337, -0.0004319403149371113
1.7024780183020276, -0.0003483321014908921, -0.00033645747434736485, -0.00033601705321043625
1.7269512390270048, -0.00027713996255984854, -0.0002862608845557786, -0.00028592055289971934
1.7904963539905994, -0.00019646704606010194, -0.00016935858529552492, -0.000169210101151505
1.6930775103563962, -0.00044915032257808257, -0.00042170798635509, -0.00042115395435040167
1.6150515584201914, -0.00047681775027911454, -0.00045538354312536897, -0.00045470725562538636
1.5254512492832148, -0.000537502179626165, -0.0005151046218753408, -0.0005147083684704396
1.6846513172674733, -0.0005724257130659058, -0.0005602516601762019, -0.0005596223727069563
1.5938382489609138, -0.0003733091387019805, -0.00035493564130960694, -0.00035469054166540085
1.664787952153879, -0.00019457187443903544, -0.00020487704877282268, -0.0002046429616189853
1.79141433758026, -0.000276742863847097, -0.00028913912333015446, -0.00028883756100481483
1.7623298890078294, -0.0002008899541760164, -0.0001989520887505563, -0.00019870953945042092
1.5038132530744441, -0.00037481292815932807, -0.00033364243057278775, -0.0003331473878991981
1.688442369223693, -6.80933809397825e-05, -8.353656230865451e-05, -8.346432382040127e-05
1.5578932114112414, -0.00011574413347439821, -0.00011162373886107907, -0.00011159080143341421
1.675281373422146, -0.00014346773509889532, -0.00013839598781308885, -0.00013830445839442873
1.7165289565263997, -0.00010961821356425517, -0.00012424744781853428, -0.00012419194042403097
1.7756676760031729, -0.0002955042518814648, -0.00030956716441767675, -0.00030918261851007776
1.65567466284349, -0.0003228858608017141, -0.0003235030499191341, -0.0003232549275713071
1.7026263706897067, -0.000543877449232181, -0.0005213045981794248, -0.0005209447115560465
1.4302579225706495, -0.000128261653584405, -0.00012001022352121805, -0.00011991921338796293
1.71669500111876, -0.00017636549225054764, -0.0001656920764579792, -0.00016558045425120316
1.670908972189353, -0.00026481935889563317, -0.00028440836972189285, -0.00028410727031360827
1.8291847044732237, -0.00019648888290606, -0.00022678415758818767, -0.0002264650774979907
1.6384887565803112, -0.00031828248785308635, -0.0002791978532066044, -0.0002789079097976424
1.693381581818036, -0.0002558386992858983, -0.0002372349884912395, -0.00023703175509422718
1.406390226538502, -0.0001027559443445144, -0.00012165724943988013, -0.00012157038494074103
1.6434131460990453, -0.0002637451949066023, -0.0002472180379734402, -0.0002470300837272453
1.7113176634845206, -0.0001508151185589252, -0.0001693872895053147, -0.0001692778387899013
1.672129250851331, -0.0002304064290164612, -0.00021972970104199287, -0.0002195566485346621
1.4338569162175478, -0.0004119707118524568, -0.00037147634252849724, -0.0003710053854507982
1.6639447413922805, -0.00029066676529133993, -0.00030824474611411103, -0.0003079554488374457
1.6626086518323617, -0.00039598640571141436, -0.00041155568854040766, -0.0004110938122863188
1.7193519187532342, -0.0002800745545518189, -0.00025622012615787276, -0.00025604540415922084
1.6711520306579521, -0.00016848280301193274, -0.00017206584565527646, -0.0001719464615457313
1.592202560509581, -0.0007910473669452703, -0.0008827800020573895, -0.0008808410353884179
1.7908607226618116, -0.00013018958382046215, -0.00013333430722662146, -0.00013323092753902914
1.7681874308389112, -0.00016130299958964095, -0.0001683966593323378, -0.00016828691692797758
1.7516413807344329, -0.0002691978133842721, -0.0002590212048512293, -0.00025870841402430856
1.6365306292771844, -0.0006056642787843465, -0.0006577584443553925, -0.0006566525192438905
1.6909641167123324, -0.00015398372084190194, -0.00014896217920901418, -0.00014886145964527296
1.8238718419077096, -0.0003793585088950882, -0.00039553529915503064, -0.00039491579431526143
1.7275887373208132, -0.00022092428434364252, -0.0002246261443279852, -0.00022434970553146348
1.6848152227421134, -0.00012611785648448227, -0.00012995404371209956, -0.00012985894286954966
1.7099122547789707, -0.00023020327544322786, -0.000224944762893329, -0.00022478258771821617
1.6180634724330902, -0.000127559737520562, -0.00012560079830672594, -0.00012552681911316476
1.6500715839560556, -0.00018832983162782224, -0.00021066384451315384, -0.0002104842655937192
1.7232192447345198, -0.0001772634555563225, -0.00018846267387669202, -0.00018835016917618144
1.5408439201801951, -0.00021494352786605384, -0.00024268160781291539, -0.00024251916142295745
1.8272351480918319, -0.0003280613741707612, -0.00034383700163510903, -0.0003435325974666253
1.7764382056936903, -0.00029260962279289483, -0.0003028036497249142, -0.0003025388080737974
1.6181500851645563, -0.00024019403213597172, -0.0002177991893354623, -0.00021762592107504042
1.5274887240523307, -0.00044897700908035407, -0.0004317811204591985, -0.00043132071658175895
1.5648862476592116, -0.00014297948098274192, -0.00014492894048192758, -0.00014481170454829493
1.869780709712721, -0.0004361380503059325, -0.00048657972272919225, -0.0004858422728347458
1.6011527824369003, -0.00019841388680459854, -0.0001842520473217241, -0.00018409808248573238
1.5098189917502645, -0.00022192193568649772, -0.00021786718048665677, -0.00021747672260825533
1.7583065456625275, -0.0001999037724853441, -0.00017877677307391826, -0.00017860388869149138
1.82500768457586, -0.0004438782822489418, -0.0004714251509891936, -0.0004704301733785709
1.8694287805801475, -0.00038818063068894124, -0.00035532806096800546, -0.0003549458930029546
1.7935931844370245, -0.00033039098074543914, -0.00033992712081143894, -0.00033958233878506673
1.7542835689514815, -0.00014681458060105795, -0.0001359431498990821, -0.000135851524851803
1.8572826008164895, -0.0003059953931478019, -0.0002967370101846924, -0.00029628983994412183
1.8646708708685493, -0.00021305155544898893, -0.00020769033118301698, -0.00020746545932679849
1.7649569167422543, -0.0006353565854851095, -0.0006337886553806111, -0.0006329957208034587
1.8723729413751073, -0.000241316928733734, -0.0002592866435046509, -0.0002590583601356409
1.7868317407441845, -0.00010841662743579969, -0.00012365172478859664, -0.00012352631325192052
1.7772785952139705, -0.0002445608357192581, -0.0002549218594880028, -0.0002547184187860853
1.8191067933493095, -0.00013283066595240524, -0.00013827316435213483, -0.0001381698539578746
1.7673985262293048, -0.00019333071298195293, -0.00018846171331622207, -0.00018828096935290646
1.8429549623265735, -0.00033981720890362006, -0.0003446857955039126, -0.00034421155008133115
1.7830033319770717, -0.0003342723096610867, -0.00033164098756157756, -0.0003311386680372287
1.7606857507113618, -0.00010564281297222768, -0.00010527431726674347, -0.00010523385873906407
1.6698423511147202, -0.00013117119469088648, -0.0001345079315071842, -0.00013440931348668645
1.7659353741745079, -0.0001379886988669813, -0.00013572707270242493, -0.0001356485924141572
1.519570720605049, -0.0006467582589784135, -0.0006394450756280867, -0.000638183776996144
1.5985721983964742, -0.000253256441290393, -0.0002606108714944976, -0.0002604297263274834
1.6282325209941197, -0.0001283521728463904, -0.00012928024997886748, -0.00012923174541894453
1.7709712447808121, -0.00030915003742933476, -0.0003050646991586785, -0.0003045950676032729
1.7666389789655124, -0.00022849157121887205, -0.00023479580858910655, -0.00023460596044675087
1.6043351613251255, -0.0001581773121214931, -0.0001763475135823386, -0.0001762238547516739
1.7018462906199108, -0.00012613905848042218, -0.0001333403508176276, -0.00013326199279135214
1.5572462286315114, -0.00026279294667067574, -0.00027055471284080423, -0.00027030901089849043
1.7031413878419428, -0.00014023631119189941, -0.0001589032533825924, -0.00015877729612248095
1.7990661752142625, -0.0004660559316088803, -0.00047702147223099275, -0.0004764064058382663
1.725243408850852, -0.0002735784687537692, -0.0002947980634584938, -0.0002943860406053124
1.803736816877704, -0.0001856562543788858, -0.0001805496181356131, -0.00018040811656639904
1.8286920171903274, -0.0002860326697481379, -0.0003205150784842121, -0.00032025113563607184
1.8260122312994425, -0.000363740204422292, -0.0003538031906693652, -0.0003532422269142623
1.7710971074482778, -0.00023215348572185607, -0.000268451218613902, -0.00026806935762132243
1.7895864957250056, -0.0001983934264425526, -0.00018573178803761247, -0.00018554673448129854
1.7091439853372448, -0.00030812942861115723, -0.0002928346289689843, -0.00029248006443862893
1.844852331751656, -0.0002595204923835864, -0.00025156785420764034, -0.00025130831248931215
1.5987121654043148, -0.0004332196540344112, -0.0004413577729561667, -0.0004410313105933625
1.7415720098603489, -0.00039868465065586513, -0.0003936325666265433, -0.0003932547223417634
1.6220289511159052, -0.00024014777082258243, -0.0002376067645017839, -0.00023739441226480477
1.775570895964717, -0.0003845557776021016, -0.0003920781268310638, -0.00039177662048318305
1.7753674418755574, -0.00018861824698971263, -0.0002020363905589792, -0.00020179152994308328
1.7954021046772508, -0.0003327665487649182, -0.00032780856569941056, -0.00032691629826936695
1.8243817378275764, -0.00023892185455580206, -0.00023271010124025773, -0.0002325140348635717
1.765428192355963, -0.000246454843252602, -0.00025173958070463283, -0.0002514736762395477
1.698519148986575, -0.00033932499578255614, -0.00031262438371993344, -0.0003123625923193679
1.6920808154066744, -0.00028466793016733964, -0.00027828702366031383, -0.00027796102043260804
1.8530223786903346, -0.00021233721248421699, -0.00023011636585321593, -0.00022989796978749522
1.7496957475121782, -0.00033332978309219384, -0.00036012613423901536, -0.0003595423134851757
1.7943032367565273, -0.0003434269116386529, -0.0003352447675098566, -0.0003349564949302648
1.7198932961462319, -0.00020201448474645877, -0.00018304332828587768, -0.0001828407132483947
1.7336781079897838, -0.0002542901239720937, -0.00023386841024165605, -0.00023367225630615396
1.7609416130522633, -0.00020219326904946015, -0.00019135781206199506, -0.00019110796480828894
1.690854233347679, -0.00033688450841499817, -0.0003154477229604839, -0.00031516365110103233
1.7982825653182477, -0.0003420460909491543, -0.0003514435291557132, -0.0003510462389803135
1.7812627277634128, -0.00017893955950776664, -0.0001967549526259526, -0.00019657926027597303
1.7247960374352334, -0.0002530493329867691, -0.00025363667280856977, -0.0002534419775387994
1.7766193987501444, -0.00036122404161133097, -0.00033079921257531483, -0.00033023750175118025
1.7550304889526043, -0.0004564145153853514, -0.0004746060153502144, -0.0004742292951238562
1.8036640570268752, -0.0002045564243252708, -0.00023846696760310284, -0.00023825493463537075
1.7392821484466274, -0.00014001115306192224, -0.00015189661990519382, -0.00015174791213804452
1.6961272854385625, -0.0007539051977345992, -0.0007475298753568693, -0.0007461179441156981
1.8308886435084621, -0.0004413245375762171, -0.0004253073273948965, -0.0004249942646616806
1.759120963677694, -0.0002608805401995611, -0.00024832707216018696, -0.0002480564728466007
1.7594287049342263, -0.0003642703462482362, -0.0003427817781574042, -0.0003425353678168708
1.783039499643344, -0.00048473649838880715, -0.0004951545770974108, -0.0004945505261506637
1.7825853425299034, -0.00031154623192371786, -0.00033850975691064654, -0.00033807185368216083
1.7681430028969762, -0.00046256507932769487, -0.0004443533404569968, -0.0004437123354107012
1.8127920081653068, -0.0004355257967835741, -0.00045532155471990636, -0.0004549397964185525
1.837879485609094, -0.00015725545110210483, -0.00016628147819360378, -0.0001661501246142586
1.845370063374257, -0.00024776371073669977, -0.0002481225553842446, -0.00024788004847129926
1.6519527638430527, -0.00011477396142248574, -0.00010150116400311883, -0.0001014317148340434
1.702017205083263, -0.0003179326666267409, -0.0003240735715941643, -0.0003238584055896082
1.7737087120025705, -0.00046238834701753915, -0.0004370137647613114, -0.0004364453350054238
1.7863888950849969, -0.00013915275400531763, -0.0001602477695047338, -0.00016011642270077572
1.7805839241086572, -0.00022363628032863252, -0.00020521088729244803, -0.00020502657446998154
1.5923782606527208, -0.00017838147121248627, -0.00015569939172402865, -0.00015552697248963305
1.7404629679537316, -0.0002527608960971252, -0.00026656275870930266, -0.00026629079250521393
1.802233029000156, -0.00027758505184640326, -0.0002611262026595073, -0.0002608446470104655
1.7755251242566545, -0.00026589733991745645, -0.0002554055146562406, -0.0002551534253117386
1.727244281694728, -0.0005014401217194468, -0.0004952424940940479, -0.0004946200674806456
1.742465490570449, -0.0003942615450886723, -0.0004179894578104241, -0.000417242754973275
1.8311271799347046, -0.00030734010617918537, -0.00029447946984906167, -0.0002941585929501408
1.8432758664387832, -0.0003018788349953998, -0.00034887764665297855, -0.0003483577874178126
1.6122792564234638, -0.00014850477833343334, -0.00018141146621660861, -0.00018120637277607758
1.6108046965910674, -0.00013122868016213004, -0.00013824311689855355, -0.0001381434442995708
1.831494071501315, -0.0002465915998672675, -0.0002677405322663192, -0.00026741996243900097
1.9192052046892851, -0.0001637358303177412, -0.00016355457968652187, -0.0001634136085638545
1.9026167459706842, -0.00033399476660081874, -0.00034973277541911797, -0.00034943618737468007
1.869481301634656, -0.000244629645045214, -0.00023983450396199675, -0.0002396108160458189
1.8178057075559328, -0.00023624351568100302, -0.00024295343306629893, -0.00024260506483759272
1.728956934488896, -0.00017836487936245818, -0.00020632356585103577, -0.00020613040323139248
1.8384381955100297, -0.00033252425860872943, -0.0003266175049449217, -0.0003262345932052353
1.7442849773065146, -0.00043692893098697843, -0.00047564170781774073, -0.0004749448926520803
1.764994426614928, -0.00027378689209572106, -0.00026473338165934114, -0.0002643975439110221
1.8355598504508832, -0.0002309753440694544, -0.0002687597232083501, -0.00026841360057220997
1.8507035445197781, -0.00030836533962784387, -0.0002852934378938452, -0.0002849571218311308
1.8757710364906144, -0.00017421655873288332, -0.0001930547391437772, -0.00019287092772870054
1.8413011874058007, -0.0002898698702282747, -0.0002934783679932131, -0.00029310183102584296
1.8196373094519034, -0.0001989310795433222, -0.00018815284696698407, -0.00018797877731988044
1.8839727995157693, -0.0004536556683123689, -0.00043712663834698755, -0.0004364605145931611
1.698723586075005, -0.0002990432344085138, -0.0002943099623047218, -0.0002940968812376849
1.6930310607977457, -0.00020656419662185656, -0.00019635971368939313, -0.00019615878921480182
1.8188206010793315, -0.00020965292886639304, -0.00021182600431794425, -0.00021158309691517431
1.872175281935452, -0.00026830687515475916, -0.0002497716274944083, -0.00024954249814372885
1.8135317316819377, -0.00033728924581822054, -0.0003372949890273192, -0.00033683371117378645
1.821229147206787, -0.0003671670507628043, -0.0003730243568527708, -0.0003727105719512757
1.8626349651906813, -0.0002830847502736531, -0.0002759543123947954, -0.0002757212558516137
1.791207676063526, -0.00028527410828602063, -0.00025099082255881954, -0.0002506878750935379
1.735291631874319, -0.00025169461095713445, -0.0002583688381000947, -0.00025814843731006813
1.7542683311751615, -0.0003005430957526979, -0.00027598530177947665, -0.0002756233808923844
1.7715450363930794, -0.000546883251583431, -0.000560819171151739, -0.0005600619003504194
1.8125309089879984, -0.00022400709748025496, -0.00023314343995922595, -0.0002328176150960246
1.867930779210275, -0.00022087862284018192, -0.00022147670759558986, -0.0002212449624400584
1.844525359955501, -0.00015855239956174232, -0.0001668988184303691, -0.0001667403049745754
1.8144204559666326, -0.00018039864678841608, -0.00017006820747164205, -0.00016987492214657596
1.6200637259158102, -0.0006942721497452601, -0.000667776352597406, -0.0006669309257055035
1.7777517720861657, -0.00019097314673758092, -0.00018172012125749356, -0.00018152982429237442
1.8368269583847134, -0.00035696222122160457, -0.00039125837997388847, -0.0003909012806239874
1.8239126987398564, -0.000234363757723161, -0.00021449000555252875, -0.00021414748456100296
1.7314538462774458, -0.00014239225783594061, -0.0001481576192014859, -0.00014804000975356465
1.8662180921229956, -0.0002014612551537838, -0.00021721728616975084, -0.00021700950808650044
1.7953233984750099, -0.000224353564580143, -0.00023668154872280158, -0.00023644258882301867
1.8342735763264837, -0.00021482472822837212, -0.0002150878850411845, -0.00021484359639959807
1.8501312850444345, -0.00015106549550722374, -0.0001509112025490987, -0.00015078790996828442
1.7965974965433118, -0.0004129248254429839, -0.00039728082663510446, -0.00039695460437547467
1.8571730486282307, -0.00020029189584319873, -0.0002113280515604407, -0.0002110846787755385
1.8748846290338366, -0.00021504466064283195, -0.00020062013090494464, -0.00020046253911128116
1.8616344959614042, -0.00030944660740797966, -0.000308003022983085, -0.0003077397768055883
1.6818308313836487, -0.0005604193034559697, -0.0005888424454742651, -0.000587757205153434
1.7957622521955459, -0.0002576738182814793, -0.0002513014084451834, -0.0002510504034111404
1.8283728553747052, -0.0002197349236502429, -0.0002500287887770011, -0.00024975980525518296
1.778905712761355, -0.00034277756117620105, -0.00036352480517969527, -0.00036319406136887424
1.7863599810139563, -0.0002125063326956712, -0.00024096645386458758, -0.0002407992580165705
